ID,HoKhauID,QuanHe,HoTen,NgaySinh,GioiTinh,NoiSinh,NguyenQuan,DanToc,TonGiao,NgheNghiep,CMND
946,26,Con gái,Christopher Benson,1980-12-31,0,Cameroon,West Melissa,Kinh,0,Làm ruộng,123460112
947,305,Chồng,Robert Warner,2006-09-01,0,British Virgin Islands,Morrisonchester,Kinh,0,Làm ruộng,123463047
948,351,Vợ,Nicole Hernandez,2015-11-24,0,Marshall Islands,Lake Jessicaborough,Kinh,0,Làm ruộng,123461358
949,164,Con gái,Keith Baldwin,2000-05-10,1,Mozambique,Burnsview,Ê-đê,0,Làm ruộng,123461134
950,81,Vợ,Jason Garcia,1988-07-08,1,Eritrea,Baileymouth,Kinh,0,Làm ruộng,123461186
951,38,Con trai,Dawn Short,1975-12-19,0,Tanzania,New Michael,Kinh,0,Bác sĩ,123463144
952,111,Bố,Sandra Gardner,1996-11-28,0,Belarus,Port William,Kinh,0,Làm ruộng,123459069
953,197,Con trai,Andres Chan,1985-05-12,1,Puerto Rico,East James,Thái,1,Làm ruộng,123461061
954,333,Bố,Dustin Miller,1976-11-08,1,Andorra,Davidburgh,Kinh,0,Làm ruộng,123460046
955,117,Vợ,Jonathan Hall,1987-10-04,1,Mozambique,West Shelbystad,Kinh,0,Làm ruộng,123460844
956,219,Vợ,Jimmy Thompson,1975-02-04,1,Hungary,East Roberthaven,Kinh,0,Làm ruộng,123458533
957,282,Vợ,Vanessa Miller,1994-09-05,1,Russian Federation,Millerfurt,Kinh,0,Làm ruộng,123460851
958,122,Vợ,Hannah Miller,1988-01-22,0,Fiji,Lake Lorraine,Kinh,1,Làm ruộng,123458085
959,34,Con trai,Thomas Collins,1985-04-24,0,Djibouti,North Nicoleberg,Kinh,0,Làm ruộng,123461616
960,68,Con gái,Robert Dunn,2015-02-17,1,United States of America,New Kristinstad,Kinh,0,Làm ruộng,123460364
961,47,Con trai,Scott Powell,1997-10-30,1,Lebanon,Lake Christinetown,Kinh,0,Làm ruộng,123458121
962,130,Con gái,Jason Thompson,1997-06-26,0,Sierra Leone,Duncanfort,Kinh,0,Làm ruộng,123458577
963,234,Vợ,Mandy Williams,1999-01-22,1,French Southern Territories,Port Jasonstad,Kinh,0,Làm ruộng,123458177
964,371,Con trai,Sarah Christian,1992-10-28,1,Panama,Piercetown,Kinh,0,Làm ruộng,123461136
965,36,Bố,Alisha Dorsey,1992-05-19,1,Brazil,Suarezmouth,Kinh,0,Giáo viên,123460628
966,28,Mẹ,Andrea Oconnor,1994-12-25,0,Jordan,Lindsayland,Kinh,0,Giáo viên,123463007
967,9,Vợ,Michael Small,2006-03-16,1,Turkmenistan,New Janicefort,Kinh,0,Làm ruộng,123460637
968,276,Mẹ,Willie Barrera,2000-05-23,0,Sierra Leone,West Georgechester,Kinh,0,Làm ruộng,123462282
969,126,Bố,Matthew Scott,1989-12-09,0,Venezuela,Wilsonhaven,Kinh,0,Nhân viên kinh doanh,123460167
970,294,Con gái,Claudia Taylor,1992-09-14,1,Peru,West Danaport,Ê-đê,0,Giáo viên,123459250
971,282,Con trai,Amanda Carlson,2005-12-16,1,Poland,West Saraton,Kinh,0,Nhân viên kinh doanh,123458321
972,61,Con gái,Michael Taylor,1999-11-19,0,Nicaragua,Weeksshire,Kinh,0,Giáo viên,123459009
973,102,Mẹ,Michael Ochoa,2013-09-16,1,Belgium,New Beckyfort,Kinh,0,Giáo viên,123460981
974,16,Bố,Sara Hardin,1981-04-06,1,French Southern Territories,Matthewstad,Kinh,0,Làm ruộng,123460698
975,259,Vợ,Jared Rowe,2006-08-26,1,Afghanistan,Aaronmouth,Kinh,0,Làm ruộng,123460103
976,380,Mẹ,Olivia Smith,2014-06-21,0,Falkland Islands (Malvinas),West Lance,Kinh,0,Giáo viên,123459510
977,138,Con gái,Rachel Marsh,2015-02-16,0,Ethiopia,Ambermouth,Kinh,0,Làm ruộng,123459920
978,95,Con trai,Craig French,1993-05-29,0,Gabon,Garyview,Kinh,0,Làm ruộng,123461390
979,242,Con gái,Laura King,1996-08-19,0,Lithuania,Hallbury,Kinh,0,Làm ruộng,123460174
980,40,Bố,Danny Hanna,1985-05-11,1,Colombia,Davisside,Kinh,0,Kỹ sư,123459885
981,172,Vợ,Christopher Meyer,1999-05-31,1,Barbados,South Kimberly,Kinh,0,Làm ruộng,123458534
982,56,Con gái,James Reed,2000-06-04,1,Syrian Arab Republic,Port Michele,Kinh,0,Làm ruộng,123459238
983,236,Mẹ,Andrea Obrien,2003-02-10,1,Macao,North Erin,Kinh,0,Làm ruộng,123461396
984,282,Con gái,Tammy Kelley,1991-12-29,1,Ireland,Wongshire,Kinh,0,Làm ruộng,123460873
985,251,Chồng,Christy Howell,1981-06-18,1,Tajikistan,Port Toddborough,Thái,0,Giáo viên,123459259
986,344,Mẹ,Paul Moore,1993-08-10,1,Micronesia,Lake Derek,Kinh,0,Làm ruộng,123458156
987,68,Chồng,Manuel Cook,2009-06-15,1,Saint Lucia,Lake Garretttown,Ê-đê,0,Làm ruộng,123460868
988,195,Con trai,Betty Jones,1992-07-12,1,United Kingdom,Port Jeffreychester,Kinh,0,Làm ruộng,123462732
989,361,Vợ,Gregory Peterson,2009-10-28,1,Nicaragua,East James,Kinh,0,Làm ruộng,123459041
990,290,Vợ,Tina Wilkins,1993-03-25,0,Aruba,Port Reginamouth,Kinh,0,Làm ruộng,123461152
991,389,Con trai,Timothy Roberts,1980-06-20,1,Timor-Leste,Lake Curtisstad,Kinh,0,Làm ruộng,123459205
992,180,Vợ,Michael Williams,2007-01-25,1,Thailand,Eduardoland,Kinh,0,Làm ruộng,123458963
993,93,Mẹ,Haley Sanchez,1982-02-25,0,Angola,Janettown,Kinh,0,Làm ruộng,123458768
994,308,Con gái,Nicole Marshall,2011-06-17,1,Malaysia,Perkinston,Kinh,0,Làm ruộng,123459849
995,19,Vợ,Laura Harmon,1991-01-02,0,Eritrea,Brandonchester,Kinh,0,Làm ruộng,123460325
996,61,Vợ,Brian Thomas,1993-11-08,1,Slovenia,New Matthew,Kinh,0,Làm ruộng,123459687
997,368,Con trai,Thomas Newman,2001-08-12,0,Luxembourg,Sullivanmouth,Kinh,0,Kỹ sư,123458125
998,27,Vợ,Joshua Andrews,1989-12-05,1,Paraguay,South Curtisland,Kinh,0,Làm ruộng,123462511
999,259,Con gái,Louis Perez,1994-01-04,1,Colombia,Jeffreyborough,Thái,0,Giáo viên,123461938
1000,119,Con gái,Amanda James,1986-08-31,1,Mauritius,Smithshire,Kinh,0,Làm ruộng,123458330
1001,34,Chồng,Jennifer Gardner,2010-12-16,1,Falkland Islands (Malvinas),Schmidtshire,Kinh,0,Làm ruộng,123462600
1002,388,Mẹ,Alan Green,1997-07-12,0,Chile,New Sheilashire,Kinh,0,Bác sĩ,123461323
1003,131,Chồng,Rebecca Hughes,2007-01-18,1,Albania,Hansonchester,Kinh,0,Làm ruộng,123460791
1004,54,Con trai,Nathan Jacobson,1979-08-23,1,Venezuela,South Julieview,Kinh,0,Làm ruộng,123459847
1005,189,Bố,Gail Downs,1991-12-01,0,Gabon,Campbellhaven,Kinh,0,Làm ruộng,123458377
1006,106,Bố,Alexander Beard,2007-02-21,0,Jersey,Kevintown,Kinh,0,Làm ruộng,123459911
1007,262,Con trai,Bonnie Weiss,1988-07-24,1,Cocos (Keeling) Islands,New Adrian,Kinh,1,Làm ruộng,123462863
1008,102,Bố,Lisa Clark,1989-04-17,1,Cape Verde,Garyview,Kinh,0,Giáo viên,123461305
1009,104,Bố,Jessica Browning,2001-08-27,1,New Zealand,East Danaview,Kinh,0,Làm ruộng,123458993
1010,50,Bố,Randy Wilkinson,1989-04-22,0,Iraq,Salazarside,Kinh,0,Làm ruộng,123460853
1011,211,Vợ,Barbara Rivers,2013-10-10,1,Micronesia,East Christopherview,Kinh,0,Làm ruộng,123458520
1012,111,Vợ,Deanna Jones,2006-06-06,0,Albania,Port Janice,Kinh,0,Làm ruộng,123459199
1013,291,Con trai,Ronald Curry,2008-09-11,1,Morocco,South Adamfurt,Kinh,0,Làm ruộng,123460779
1014,100,Bố,Daniel Walters,1982-08-05,0,Montserrat,North James,Kinh,0,Giáo viên,123461064
1015,96,Chồng,Donald Hall,1979-12-21,1,British Virgin Islands,West Reneehaven,Kinh,0,Làm ruộng,123458327
1016,148,Bố,Janice Pearson,1976-05-29,1,Dominican Republic,Mathewschester,Kinh,0,Làm ruộng,123459194
1017,295,Vợ,Erica Martin,1990-01-11,0,Spain,Sanchezton,Kinh,0,Làm ruộng,123462707
1018,209,Con gái,Daniel Kidd,2010-07-28,0,Kiribati,East Colleenstad,Kinh,0,Làm ruộng,123460173
1019,25,Vợ,Joy Crawford,1998-06-22,0,Russian Federation,Ortizstad,Kinh,0,Bác sĩ,123458122
1020,223,Bố,Joshua Dodson,2009-02-13,1,China,Austinmouth,Thái,0,Làm ruộng,123462063
1021,84,Vợ,Judith Brown,1999-04-18,1,Madagascar,Codyland,Kinh,0,Giáo viên,123459396
1022,195,Con trai,Julie Bowers,1995-07-09,1,Egypt,Port Sheilaland,Kinh,0,Làm ruộng,123463051
1023,304,Con trai,Brittany Lin,2006-10-05,0,Northern Mariana Islands,Port Nathan,Kinh,0,Làm ruộng,123459926
1024,37,Bố,Tiffany Norton,2003-01-28,0,Moldova,New Brittany,Kinh,0,Làm ruộng,123462080
1025,295,Con trai,John Ross,2007-04-09,1,Falkland Islands (Malvinas),Brooksmouth,Kinh,0,Làm ruộng,123458731
1026,51,Bố,Jaclyn Mendez,1994-11-28,0,Ireland,South Cynthia,Ê-đê,0,Làm ruộng,123459806
1027,226,Chồng,Diane Vang,2009-12-10,0,Greenland,Port Stephaniebury,Kinh,0,Nhân viên kinh doanh,123462915
1028,270,Con trai,Jessica Harris,1999-11-24,0,Tunisia,New Deborahside,Kinh,0,Làm ruộng,123461823
1029,193,Con gái,Timothy Mitchell,2000-08-24,0,Japan,North David,Tày,0,Làm ruộng,123458170
1030,115,Vợ,Lacey Graves,2013-11-17,1,Cape Verde,North Jeremyfurt,Kinh,1,Nhân viên kinh doanh,123462489
1031,337,Con trai,Jennifer Shaw,1992-07-21,1,Mali,Lake Frank,Kinh,0,Làm ruộng,123461143
1032,190,Vợ,Dana Frank,1981-09-15,1,Fiji,Laurafort,Kinh,0,Làm ruộng,123461263
1033,68,Con gái,Kathleen Henderson,1977-08-23,0,Comoros,Moraberg,Kinh,0,Làm ruộng,123459849
1034,134,Bố,Douglas Lane,1983-07-26,0,Croatia,Mendozahaven,Kinh,0,Làm ruộng,123462562
1035,15,Chồng,Jon Hardy,2008-11-21,0,Liberia,Mcdonaldburgh,Kinh,0,Làm ruộng,123459894
1036,98,Vợ,Dylan Swanson,2009-02-26,0,Cocos (Keeling) Islands,New Charles,Thái,1,Làm ruộng,123459587
1037,390,Con trai,Mia Marks,2001-09-06,1,Colombia,North Arielhaven,Kinh,0,Làm ruộng,123461688
1038,50,Mẹ,Susan Peterson,2000-05-29,1,Sri Lanka,Lake Lydiaburgh,Kinh,0,Làm ruộng,123463185
1039,322,Chồng,Thomas Moore,1975-06-06,1,Iraq,East Stephenland,Thái,0,Làm ruộng,123463220
1040,340,Con trai,Jacob Decker,1991-11-13,0,Vietnam,West Brittany,Kinh,0,Giáo viên,123459202
1041,286,Con gái,Maria Smith,1995-06-19,1,Netherlands,New Scottville,Kinh,0,Làm ruộng,123461353
1042,393,Chồng,Robert Banks,2011-11-28,1,Nigeria,Danielsport,Kinh,0,Làm ruộng,123460894
1043,215,Vợ,Lindsey Miller,1978-02-03,1,Libyan Arab Jamahiriya,Danaside,Kinh,0,Làm ruộng,123462720
1044,299,Vợ,Richard Daniel,1991-10-28,0,Saudi Arabia,East Michelle,Ê-đê,0,Làm ruộng,123462802
1045,235,Mẹ,Matthew Shaw,1987-07-14,1,Swaziland,Lake Melissa,Kinh,0,Làm ruộng,123462230
1046,216,Vợ,David Morris,1989-08-01,1,Brunei Darussalam,New Alfredburgh,Kinh,0,Làm ruộng,123460459
1047,48,Con trai,Lynn Green,2002-02-19,0,Isle of Man,Lake Lindseyville,Kinh,0,Làm ruộng,123459222
1048,72,Bố,Cheryl Cross,1998-07-21,1,Zambia,New Micheal,Kinh,0,Làm ruộng,123460854
1049,144,Vợ,Linda Coleman,2011-04-24,1,Brunei Darussalam,Williamsview,Kinh,0,Làm ruộng,123460166
1050,269,Mẹ,Jenna Green,2001-01-19,1,Tunisia,West Deborah,Kinh,0,Làm ruộng,123463016
1051,375,Bố,Edward Mills,1986-02-11,1,Jordan,Port Jessicamouth,Kinh,0,Làm ruộng,123461166
1052,281,Chồng,Dominic Dixon,1999-11-16,1,Ecuador,Rogersport,Kinh,0,Làm ruộng,123458429
1053,219,Chồng,Charles Montgomery,1975-10-14,0,Andorra,Kennethchester,Kinh,0,Giáo viên,123462845
1054,396,Con trai,Brandon Reid,1986-06-25,1,Palestinian Territory,Kathrynhaven,Kinh,0,Nhân viên kinh doanh,123461845
1055,82,Bố,Holly Armstrong,1993-01-08,0,Fiji,West Amandastad,Kinh,0,Làm ruộng,123462606
1056,332,Bố,Howard Gross,2006-02-21,0,Senegal,Markbury,Kinh,0,Làm ruộng,123459817
1057,257,Chồng,Jennifer Smith,1985-02-15,0,Guadeloupe,Grahamfurt,Kinh,0,Làm ruộng,123462829
1058,243,Vợ,Daniel Ramos,1995-06-29,1,Korea,New Bryanberg,Kinh,0,Làm ruộng,123459277
1059,192,Vợ,Mark Greene,2009-07-10,1,Christmas Island,Port Taylorburgh,Kinh,0,Làm ruộng,123459546
1060,147,Chồng,William Vincent,1975-01-15,1,Madagascar,Hernandezhaven,Kinh,0,Làm ruộng,123462179
1061,345,Chồng,Karen Green,2015-01-03,1,Finland,Bishopview,Kinh,0,Làm ruộng,123460531
1062,333,Chồng,Ronald Campos,1997-09-09,1,Morocco,Angelatown,Kinh,0,Làm ruộng,123459271
1063,343,Con trai,Katherine Martinez,1989-12-26,0,Marshall Islands,Gracemouth,Kinh,1,Làm ruộng,123460900
1064,300,Mẹ,Brett Barber,1992-12-14,1,Liberia,South Shirleyhaven,Kinh,0,Làm ruộng,123459734
1065,39,Bố,Jonathan Morgan,1981-04-24,0,Cote d'Ivoire,Port Luisside,Kinh,0,Làm ruộng,123459820
1066,306,Chồng,Andre Barnes,1976-05-24,0,Hungary,Schaefermouth,Kinh,0,Giáo viên,123461955
1067,207,Con gái,Timothy Wilson,1983-07-04,1,Yemen,Feliciaport,Kinh,0,Làm ruộng,123458270
1068,102,Con gái,Douglas Munoz,1988-07-17,0,Bulgaria,Port Robertchester,Kinh,0,Làm ruộng,123461265
1069,11,Chồng,Andrea Bailey,1996-09-01,1,Northern Mariana Islands,Lake Martin,Tày,0,Làm ruộng,123461835
1070,82,Bố,Catherine Mccall,1983-08-21,0,Mexico,South Ivanhaven,Kinh,0,Làm ruộng,123462622
1071,239,Con gái,Robert Rivera,1981-04-04,1,Italy,West Annette,Kinh,0,Làm ruộng,123462503
1072,13,Con trai,Danielle Sims,2012-02-14,1,Mayotte,West April,Kinh,0,Làm ruộng,123458307
1073,129,Con gái,Stephanie Murillo,1985-04-22,0,Cote d'Ivoire,Browntown,Kinh,0,Làm ruộng,123458317
1074,376,Con gái,Bill Reynolds,1997-04-29,0,Ireland,Haleymouth,Thái,1,Làm ruộng,123458469
1075,195,Con trai,Karen Rose,2012-06-08,0,Andorra,Jennamouth,Kinh,0,Làm ruộng,123460201
1076,389,Mẹ,Laura Myers,1992-12-09,0,Cook Islands,Williamsburgh,Kinh,0,Làm ruộng,123462978
1077,145,Bố,Eileen Donovan,1997-08-30,1,United States Virgin Islands,East Adam,Kinh,0,Làm ruộng,123462481
1078,196,Bố,Andrew Wu,2006-09-23,0,French Polynesia,East Carrie,Kinh,0,Giáo viên,123458178
1079,77,Vợ,Paige Russell,2003-05-15,0,Central African Republic,Carolinechester,Kinh,0,Làm ruộng,123458376
1080,191,Con gái,Denise Fox,2009-10-30,1,Montserrat,Vanceton,Kinh,0,Giáo viên,123461078
1081,327,Vợ,Ernest Lopez,1980-12-16,0,China,New Peter,Kinh,0,Làm ruộng,123461839
1082,130,Con gái,Thomas Brown,1985-08-06,1,Cyprus,Alexisland,Tày,0,Làm ruộng,123461074
1083,15,Con gái,Kimberly Marks,1989-06-04,1,Nauru,Port Bonniechester,Kinh,0,Làm ruộng,123458164
1084,392,Chồng,Ashley Kelley,2010-12-03,0,Martinique,South Davidberg,Ê-đê,0,Làm ruộng,123460689
1085,354,Con gái,Edward Abbott,2003-01-06,0,Sierra Leone,East Barbarahaven,Kinh,0,Làm ruộng,123458334
1086,15,Vợ,Ricky Rivers,1994-02-13,1,South Africa,East Gracefurt,Kinh,0,Làm ruộng,123458882
1087,315,Vợ,Mark Stewart,2012-09-03,1,Montenegro,Smithborough,Kinh,0,Làm ruộng,123459146
1088,227,Mẹ,Tammy Barrett,2005-03-07,0,Iraq,Port Victoriastad,Kinh,0,Làm ruộng,123459375
1089,303,Mẹ,Devin Simon,1996-07-13,0,Seychelles,New Danielside,Kinh,0,Làm ruộng,123460744
1090,188,Con trai,David Burns,1984-09-01,0,Bahrain,Christopherside,Kinh,0,Làm ruộng,123460088
1091,353,Chồng,Barry Allen,2006-03-15,0,Cuba,New Tammy,Kinh,0,Làm ruộng,123461312
1092,151,Mẹ,James Mitchell,1990-06-02,1,Turkmenistan,South Alexbury,Kinh,0,Giáo viên,123461806
1093,92,Con trai,Barbara Cox,1999-02-28,0,Papua New Guinea,North Rhondaland,Kinh,0,Làm ruộng,123459755
1094,120,Mẹ,Vanessa Robinson,2006-11-20,1,Cuba,Chandlermouth,Kinh,0,Làm ruộng,123463125
1095,329,Con gái,Sergio Hawkins,1986-04-21,1,Russian Federation,Whitefort,Kinh,0,Làm ruộng,123459346
1096,254,Vợ,Steven Shields,1982-04-13,0,Niger,West Micheleshire,Kinh,0,Làm ruộng,123461640
1097,229,Con trai,Kaitlin Huynh,1982-12-02,1,Andorra,Dawsonshire,Kinh,0,Bác sĩ,123459662
1098,57,Con trai,Jonathan Costa,2012-06-07,0,Iraq,Thomasfort,Thái,1,Làm ruộng,123461035
1099,300,Con trai,Robert Franklin,1998-02-04,1,French Southern Territories,West Cheryl,Tày,0,Làm ruộng,123458402
1100,115,Vợ,Brandon Sanchez,2009-12-18,0,Greenland,Smithton,Kinh,0,Làm ruộng,123461319
1101,21,Vợ,Sonya Flores,2007-05-10,1,Comoros,South Jacquelineview,Kinh,0,Làm ruộng,123459832
1102,306,Chồng,Michelle Aguirre,1980-12-21,1,Malawi,Jenniferview,Kinh,0,Làm ruộng,123461546
1103,247,Chồng,Nicholas Casey,2005-09-26,1,Zimbabwe,West Michaeltown,Kinh,0,Làm ruộng,123461608
1104,194,Chồng,Patricia Butler,1997-02-17,1,Lebanon,Heatherstad,Kinh,1,Làm ruộng,123458212
1105,333,Con trai,Alicia Hall,1997-01-15,0,Switzerland,Angelamouth,Kinh,0,Làm ruộng,123459429
1106,28,Con trai,Johnny Bass,1981-10-12,0,Cook Islands,East Melissa,Kinh,0,Làm ruộng,123462111
1107,379,Bố,Brittany Ortiz,2005-03-16,0,Italy,Davidbury,Tày,0,Làm ruộng,123461472
1108,67,Con trai,William Young,2004-01-20,1,Saint Helena,Rebeccafort,Kinh,0,Làm ruộng,123459978
1109,215,Bố,Jessica Stewart,2003-01-04,0,Lao People's Democratic Republic,North Sandra,Kinh,0,Làm ruộng,123462200
1110,199,Mẹ,Deanna Lopez,1983-08-05,1,Guinea-Bissau,South Kimberlyberg,Kinh,0,Làm ruộng,123461900
1111,155,Chồng,Jacob Schmidt,2010-08-30,0,Algeria,Shannonland,Thái,0,Làm ruộng,123461364
1112,11,Con trai,Ashley Smith,1983-02-16,1,Kazakhstan,Cindyfurt,Kinh,1,Làm ruộng,123458923
1113,89,Bố,Darryl Kelly,1979-09-18,1,Tanzania,North Ryan,Thái,0,Làm ruộng,123458324
1114,97,Chồng,Brandon Marshall,2013-09-04,0,Senegal,Williamland,Kinh,0,Làm ruộng,123462871
1115,193,Bố,Christie Martin,1995-04-17,1,Wallis and Futuna,Port Kyle,Kinh,1,Làm ruộng,123460900
1116,357,Con trai,Nicholas Jackson,2010-09-18,1,Cambodia,New Erica,Kinh,0,Làm ruộng,123460846
1117,101,Mẹ,Christopher Sanchez,1975-02-03,1,Swaziland,Lake Andrea,Kinh,0,Làm ruộng,123459283
1118,237,Chồng,Yolanda Jones,2005-04-24,1,Somalia,New Lisafurt,Kinh,0,Làm ruộng,123459983
1119,198,Con gái,Nancy Schmidt,1991-08-10,1,Bulgaria,New Kenneth,Kinh,0,Làm ruộng,123462920
1120,74,Chồng,Benjamin Becker,2003-03-11,1,Comoros,West Sheila,Kinh,0,Giáo viên,123460259
1121,97,Mẹ,Joseph Allen,2000-09-21,1,New Caledonia,East Loriborough,Kinh,0,Làm ruộng,123463117
1122,159,Mẹ,David Martinez,1999-07-06,1,Ethiopia,Lindsayville,Kinh,0,Kỹ sư,123462475
1123,62,Con trai,Joseph Jackson,1980-08-01,0,Niger,Turnerton,Kinh,0,Làm ruộng,123462857
1124,288,Con gái,William Roman,1995-08-28,1,Taiwan,Robynstad,Kinh,0,Làm ruộng,123462469
1125,389,Bố,Deborah Larson,1999-11-12,1,Liechtenstein,Donnabury,Kinh,0,Giáo viên,123459014
1126,357,Con gái,Michelle Morales,1990-02-15,1,Guernsey,Lake Stevenchester,Kinh,0,Làm ruộng,123460473
1127,172,Chồng,Dillon Morris,1989-04-15,1,Faroe Islands,North Lori,Kinh,0,Giáo viên,123458089
1128,122,Con trai,Jade Levy,2007-07-13,1,Saint Lucia,Williamsonview,Kinh,0,Làm ruộng,123459125
1129,136,Vợ,Timothy Anderson,1993-02-06,1,Burkina Faso,South Christopherfort,Kinh,0,Làm ruộng,123462027
1130,379,Chồng,James Woods,1987-03-17,1,Saint Kitts and Nevis,Catherinefort,Kinh,0,Làm ruộng,123462475
1131,105,Con gái,Andrew Robinson,1997-12-19,1,Georgia,Montesborough,Thái,0,Giáo viên,123460807
1132,16,Bố,Miguel Morris,2015-03-23,1,Kenya,New Jessicabury,Thái,0,Làm ruộng,123459496
1133,167,Bố,Tracie Coffey,1976-07-30,0,Bouvet Island (Bouvetoya),North Laurashire,Kinh,0,Làm ruộng,123462345
1134,245,Con trai,Michael Young,1994-08-20,1,Honduras,East Kim,Kinh,1,Giáo viên,123458455
1135,200,Con gái,Jonathan Patel,1987-06-23,1,Cocos (Keeling) Islands,New Debra,Kinh,0,Làm ruộng,123459054
1136,356,Chồng,Tracey Gutierrez,1999-06-05,1,Switzerland,East Jeffreyfurt,Kinh,0,Giáo viên,123460436
1137,234,Mẹ,Robert Hall,1994-09-05,1,Antigua and Barbuda,North Mark,Kinh,0,Làm ruộng,123462357
1138,87,Vợ,Timothy Wagner,1994-05-31,1,New Zealand,West Stephanieport,Kinh,0,Làm ruộng,123458457
1139,356,Con gái,Meagan Pope,1986-11-23,0,Honduras,West Allisonstad,Kinh,0,Làm ruộng,123458813
1140,368,Mẹ,Alan Contreras,2002-11-22,1,Oman,West Markside,Kinh,0,Làm ruộng,123458280
1141,266,Vợ,Tina Bradshaw,1989-06-20,1,Bangladesh,Port Jimfort,Kinh,0,Làm ruộng,123461665
1142,227,Con gái,Daniel Harding,1989-01-28,1,Israel,South Williamland,Kinh,0,Làm ruộng,123458421
1143,107,Vợ,Laurie Martinez,2012-08-25,1,Belarus,Zacharybury,Kinh,0,Làm ruộng,123458896
1144,343,Bố,Donald Mitchell,1992-05-26,1,Wallis and Futuna,Josephton,Kinh,0,Làm ruộng,123462474
1145,386,Mẹ,Victoria Spencer,1978-04-19,1,South Georgia and the South Sandwich Islands,Hillberg,Kinh,0,Làm ruộng,123462701
1146,353,Bố,Kelly Lyons,1987-01-14,0,Liberia,East Andrewmouth,Kinh,0,Làm ruộng,123459314
1147,342,Bố,Daniel Adams,1982-09-24,0,Aruba,Thomasburgh,Kinh,0,Làm ruộng,123462687
1148,314,Con trai,Melody Hunt,2004-05-19,1,Botswana,Michaelport,Kinh,0,Làm ruộng,123461164
1149,289,Chồng,Stephanie Simmons,1996-12-12,0,Madagascar,New Jerry,Kinh,0,Làm ruộng,123461185
1150,257,Vợ,Kelly Stout,1987-10-31,1,Zimbabwe,Christopherfurt,Kinh,0,Làm ruộng,123459346
1151,229,Con gái,Tanya Taylor,2011-11-13,1,Sudan,North Joy,Kinh,0,Làm ruộng,123462336
1152,375,Mẹ,Nicole Doyle,1982-02-15,1,Peru,North Aaronside,Kinh,0,Làm ruộng,123460352
1153,20,Con trai,Brian Burgess,2013-09-20,0,Togo,West Marcus,Kinh,0,Làm ruộng,123459313
1154,113,Vợ,Denise Jackson,2007-06-27,0,Lao People's Democratic Republic,South Samantha,Kinh,0,Làm ruộng,123463168
1155,2,Con trai,Andrew Eaton,1982-05-29,0,Costa Rica,East Cristinafurt,Kinh,0,Làm ruộng,123462185
1156,237,Mẹ,Angela Russell,1977-04-14,1,Ghana,Gregorytown,Ê-đê,0,Làm ruộng,123460680
1157,363,Con gái,Caleb James,1990-11-04,1,Mauritius,Lisaside,Thái,0,Làm ruộng,123462471
1158,14,Chồng,Charles Clark,2007-12-17,0,Barbados,Tranhaven,Kinh,0,Kỹ sư,123462477
1159,305,Con trai,Sandra Krueger,2014-05-26,1,Kyrgyz Republic,North Wesleyside,Kinh,0,Làm ruộng,123463029
1160,153,Vợ,Rebekah Wilson,1995-11-22,1,Mauritius,Ryanport,Kinh,0,Làm ruộng,123461952
1161,261,Con trai,Barbara Morris,1982-10-26,0,Uruguay,South Stephanie,Kinh,0,Làm ruộng,123458699
1162,393,Vợ,Ashlee Anderson,1993-12-25,0,Uruguay,East Laurenfort,Kinh,0,Làm ruộng,123462860
1163,33,Mẹ,Keith Wade,1983-02-13,1,Isle of Man,East Josephstad,Kinh,0,Làm ruộng,123462166
1164,170,Mẹ,Patricia Cruz,1996-06-05,1,Costa Rica,West Roy,Kinh,0,Làm ruộng,123458516
1165,153,Con gái,Courtney Lewis,2003-08-14,0,Niger,Smithland,Kinh,0,Làm ruộng,123459231
1166,264,Chồng,Carrie Taylor,1982-12-07,0,Grenada,East Margaretside,Kinh,0,Làm ruộng,123460533
1167,126,Vợ,Brenda George,2002-05-28,0,Western Sahara,West Ronald,Kinh,0,Giáo viên,123460161
1168,191,Mẹ,Shannon Young,2000-07-28,1,Argentina,Anthonyburgh,Kinh,0,Làm ruộng,123462503
1169,168,Mẹ,Lisa Gates,1994-05-17,0,Guinea,Grantborough,Kinh,0,Nhân viên kinh doanh,123462363
1170,214,Chồng,Stacy Gibbs,1991-03-10,0,Myanmar,Hillview,Kinh,0,Làm ruộng,123458873
1171,108,Con trai,Eric Ellis,1991-02-04,0,Bhutan,North Ronaldburgh,Kinh,0,Làm ruộng,123463122
1172,259,Con trai,Justin Phillips,2008-01-02,1,French Guiana,New Amberview,Kinh,0,Làm ruộng,123461575
1173,232,Bố,Evan Serrano,1980-06-24,1,Antarctica (the territory South of 60 deg S),Deleonchester,Kinh,0,Làm ruộng,123459131
1174,161,Mẹ,Kelly Taylor,1989-05-06,1,Northern Mariana Islands,West Natalieborough,Kinh,0,Làm ruộng,123460851
1175,132,Vợ,Gregory Olson,2009-10-17,1,United States Virgin Islands,New Katiefort,Kinh,0,Làm ruộng,123459939
1176,254,Con trai,Jennifer Rogers,1980-04-27,0,Holy See (Vatican City State),Webbberg,Kinh,0,Nhân viên kinh doanh,123458807
1177,300,Bố,Eric Williams,1979-06-03,1,Bhutan,Carlview,Kinh,0,Kỹ sư,123461735
1178,305,Con trai,Johnny Harris,2002-02-20,0,Burkina Faso,Roweshire,Kinh,0,Làm ruộng,123462682
